airquality_raw,city,dust,humidity,light,sound,temperature,timestamp
22.6632831944048,Shanghai,2464.53189112716,46.6475491509581,524.860783182184,1619.95976531991,9.01065996047742,2015-01-30T00:00:00.000Z
22.5526517493865,Shanghai,1741.68416908299,40.7754694146563,1969.58997316038,1655.37783992925,11.4339481158345,2015-01-30T02:00:00.000Z
22.3183512466697,Shanghai,1815.58988143567,36.318331239886,1452.5142699634,1670.29562818246,11.9785980924311,2015-01-30T04:00:00.000Z
23.436589050112,Shanghai,2147.97245092839,36.2816096144563,615.018366506916,1673.55796654479,11.6729005898415,2015-01-30T06:00:00.000Z
23.7880839191044,Shanghai,2086.02773688849,36.5277337179713,75.3053049456,1713.63879402563,10.7023608727847,2015-01-30T08:00:00.000Z
22.5806714194429,Shanghai,1828.34162490379,34.9321512862075,1.4131455399061,1631.33121381379,9.77010218791198,2015-01-30T10:00:00.000Z
22.1487069982395,Shanghai,1615.24757910274,36.6755570319934,0.901558654634947,1619.4605853474,8.97279550423229,2015-01-30T12:00:00.000Z
22.3117256893061,Shanghai,1486.18246459344,38.8249737602531,0.0,1663.83901596359,8.72152563503605,2015-01-30T14:00:00.000Z
21.3655842881074,Shanghai,1348.34069426363,38.742234489246,0.0,1634.55029353915,8.28960125446785,2015-01-30T16:00:00.000Z
21.5292500475333,Shanghai,1284.26608714171,39.2023682483914,0.0,1551.00932046684,8.36948598157848,2015-01-30T18:00:00.000Z
22.252535768046,Shanghai,1383.52223014245,41.1103130543413,0.0,1510.49647158437,8.20106332535414,2015-01-30T20:00:00.000Z
22.7494939702491,Shanghai,1404.99088817539,42.7519946117269,223.686281268077,1507.934552867,8.16113119640383,2015-01-30T22:00:00.000Z
21.4260612657071,Shanghai,1220.67693738142,36.5766965703787,2047.22157349997,1608.69078097421,10.827213235117,2015-01-31T00:00:00.000Z
19.9427849374242,Shanghai,1236.94654498297,27.6546883794975,4343.81099462973,1656.55886872577,13.8025925180199,2015-01-31T02:00:00.000Z
19.2365995475267,Shanghai,1238.08860838602,24.2002872976501,3996.32111758097,1723.87514164608,15.1158575739215,2015-01-31T04:00:00.000Z
18.6205354529415,Shanghai,1097.28176827837,28.0922831174129,1099.86431096342,1678.96843458585,11.8454227364392,2015-01-31T06:00:00.000Z
18.8270932627773,Shanghai,1087.18184143843,32.423988787356,90.6609606963478,1664.79204317952,9.85950160281583,2015-01-31T08:00:00.000Z
18.6857778441308,Shanghai,1095.08868726858,33.7913365497902,1.49333333333333,1668.0391214204,9.16023758475532,2015-01-31T10:00:00.000Z
20.3446051465409,Shanghai,1030.95034755929,35.8281841685437,2.16647509578544,1669.78522720687,8.71570234838754,2015-01-31T12:00:00.000Z
21.7325735169469,Shanghai,971.969740504056,36.4690975578583,2.65432605003385,1649.29338374776,8.95900211585053,2015-01-31T14:00:00.000Z
21.9426000426973,Shanghai,919.778008029644,37.2866786431822,1.05509893455099,1666.96062172596,8.95098834174076,2015-01-31T16:00:00.000Z
22.0572456247322,Shanghai,920.542169669169,38.1425451357164,0.00658270764966296,1615.08967464919,8.91839899490207,2015-01-31T18:00:00.000Z
22.2950276219665,Shanghai,917.805293223228,39.1822699332485,0.00626780626780627,1621.11559046731,8.78225371802046,2015-01-31T20:00:00.000Z
23.1076384682475,Shanghai,873.920276896596,40.5428650641014,88.4609073509759,1612.67132467809,8.99338992884489,2015-01-31T22:00:00.000Z
24.8399176574543,Shanghai,893.603452171917,40.3226062802749,850.927930029742,1665.19837476895,10.4610038922633,2015-02-01T00:00:00.000Z
25.1126150673272,Shanghai,934.626302264983,37.9975517345443,1237.8644704556,1722.44101279998,12.2326528734348,2015-02-01T02:00:00.000Z
24.6170596967609,Shanghai,1040.08735454912,37.5725377318577,716.478014383113,1715.60356035386,12.481300829339,2015-02-01T04:00:00.000Z
24.9385636976894,Shanghai,1418.11401053494,39.2393425264681,238.683865557649,1728.1492418791,11.9114828573293,2015-02-01T06:00:00.000Z
25.0564438381349,Shanghai,1100.82505966082,41.8722915937688,30.4141767588957,1697.4270760866,11.4127659166682,2015-02-01T08:00:00.000Z
25.2548921850183,Shanghai,1688.52322510702,43.2352038673741,1.39342744758037,1667.40359967448,11.2293135450998,2015-02-01T10:00:00.000Z
25.7096468251522,Shanghai,1680.22357535784,45.9061640372512,1.36503093198562,1669.47661677106,11.1540679603996,2015-02-01T12:00:00.000Z
25.5230857941742,Shanghai,1239.11541033419,45.1281643765673,1.32903248580448,1698.86352897479,11.3285964353865,2015-02-01T14:00:00.000Z
25.8749182844854,Shanghai,1153.24433048048,46.1652523468305,1.27632358063393,1681.66177989152,11.3072775606879,2015-02-01T16:00:00.000Z
25.4530364508483,Shanghai,1152.53565241609,47.0428498781281,0.536363636363636,1600.29598988457,11.1852313695388,2015-02-01T18:00:00.000Z
25.3301794905221,Shanghai,1122.07177310531,47.516799497279,0.00556265077337874,1629.56235077255,11.2625223813698,2015-02-01T20:00:00.000Z
25.6165489710536,Shanghai,1075.79978246297,49.4668694064006,39.3267423215499,1645.22817396546,10.9466044277933,2015-02-01T22:00:00.000Z
26.6255330973854,Shanghai,965.227481130554,47.0635802355669,321.967297588089,1722.912758239,11.448763348477,2015-02-02T00:00:00.000Z
26.1719482952707,Shanghai,975.204852572685,44.0082231041166,661.49828313123,1748.3189975323,12.5235433896834,2015-02-02T02:00:00.000Z
26.1460151384251,Shanghai,950.402192439826,41.637816725954,725.433204995179,1742.31958816409,13.2060968209734,2015-02-02T04:00:00.000Z
