timestamp,airquality_raw,dust,humidity,light,sound,source,temperature,city
2015-03-17 17:00:00,22,2216.12,45.2,120,2620,ci4yfbbdb000d03zzoq8kjdl0,20.7,San Francisco
2015-03-17 18:00:00,24,2552.04,48.5,72,2760,ci4yfbbdb000d03zzoq8kjdl0,19.1,San Francisco
2015-03-17 19:00:00,22,2266.07,48.2,28,2592,ci4yfbbdb000d03zzoq8kjdl0,18.2,San Francisco
2015-03-17 20:00:00,26,2265.1,49.3,0,2584,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-17 21:00:00,23,2515.25,48.8,14,2572,ci4yfbbdb000d03zzoq8kjdl0,17.8,San Francisco
2015-03-17 22:00:00,24,2170.74,49.1,14,2592,ci4yfbbdb000d03zzoq8kjdl0,18.5,San Francisco
2015-03-17 23:00:00,25,2167.09,48.9,14,2624,ci4yfbbdb000d03zzoq8kjdl0,18.3,San Francisco
2015-03-18 00:00:00,26,2832.65,49.6,0,2620,ci4yfbbdb000d03zzoq8kjdl0,18.1,San Francisco
2015-03-18 01:00:00,26,2166.87,49.8,0,2620,ci4yfbbdb000d03zzoq8kjdl0,17.6,San Francisco
2015-03-18 02:00:00,26,2380.05,50.5,0,2704,ci4yfbbdb000d03zzoq8kjdl0,17.2,San Francisco
2015-03-18 03:00:00,26,3099.62,51.1,0,2576,ci4yfbbdb000d03zzoq8kjdl0,16.7,San Francisco
2015-03-18 04:00:00,26,2217.56,51.4,0,2600,ci4yfbbdb000d03zzoq8kjdl0,16.4,San Francisco
2015-03-18 05:00:00,25,2103.58,53.5,0,2572,ci4yfbbdb000d03zzoq8kjdl0,16.7,San Francisco
2015-03-18 06:00:00,25,1983.09,51.7,14,2568,ci4yfbbdb000d03zzoq8kjdl0,17.0,San Francisco
2015-03-18 07:00:00,28,2020.15,56.4,55,2540,ci4yfbbdb000d03zzoq8kjdl0,16.9,San Francisco
2015-03-18 08:00:00,29,2080.72,53.3,136,2624,ci4yfbbdb000d03zzoq8kjdl0,18.1,San Francisco
2015-03-18 09:00:00,29,2357.38,52.7,241,2644,ci4yfbbdb000d03zzoq8kjdl0,19.2,San Francisco
2015-03-18 10:00:00,28,2248.24,48.1,191,2580,ci4yfbbdb000d03zzoq8kjdl0,20.5,San Francisco
2015-03-18 11:00:00,29,2358.12,46.3,158,2612,ci4yfbbdb000d03zzoq8kjdl0,20.8,San Francisco
2015-03-18 12:00:00,29,2275.0,45.7,215,2620,ci4yfbbdb000d03zzoq8kjdl0,21.5,San Francisco
2015-03-18 13:00:00,23,2075.37,39.8,7782,2636,ci4yfbbdb000d03zzoq8kjdl0,23.8,San Francisco
2015-03-18 14:00:00,23,2820.09,32.2,7587,2736,ci4yfbbdb000d03zzoq8kjdl0,29.6,San Francisco
2015-03-18 15:00:00,23,2157.91,35.7,388,2636,ci4yfbbdb000d03zzoq8kjdl0,24.5,San Francisco
2015-03-18 16:00:00,22,1999.9,41.5,183,2708,ci4yfbbdb000d03zzoq8kjdl0,22.3,San Francisco
2015-03-18 17:00:00,23,2092.35,50.7,120,2664,ci4yfbbdb000d03zzoq8kjdl0,20.5,San Francisco
2015-03-18 18:00:00,22,2244.24,53.2,79,2724,ci4yfbbdb000d03zzoq8kjdl0,18.7,San Francisco
2015-03-18 19:00:00,23,2985.6,54.7,24,2576,ci4yfbbdb000d03zzoq8kjdl0,17.8,San Francisco
2015-03-18 20:00:00,23,2554.37,54.3,14,2568,ci4yfbbdb000d03zzoq8kjdl0,17.8,San Francisco
2015-03-18 21:00:00,26,2383.41,52.2,0,2608,ci4yfbbdb000d03zzoq8kjdl0,18.4,San Francisco
2015-03-18 22:00:00,26,2084.32,52.0,0,2612,ci4yfbbdb000d03zzoq8kjdl0,18.3,San Francisco
2015-03-18 23:00:00,25,2267.08,52.7,14,2584,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-03-19 00:00:00,25,2702.46,55.0,14,2668,ci4yfbbdb000d03zzoq8kjdl0,17.5,San Francisco
2015-03-19 01:00:00,25,2403.91,54.0,0,2660,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-19 02:00:00,26,2817.06,53.8,14,2648,ci4yfbbdb000d03zzoq8kjdl0,17.4,San Francisco
2015-03-19 03:00:00,25,2416.66,54.3,0,2620,ci4yfbbdb000d03zzoq8kjdl0,17.1,San Francisco
2015-03-19 04:00:00,25,2268.97,54.7,14,2564,ci4yfbbdb000d03zzoq8kjdl0,16.6,San Francisco
2015-03-19 05:00:00,26,2378.54,56.2,14,2556,ci4yfbbdb000d03zzoq8kjdl0,16.4,San Francisco
2015-03-19 06:00:00,29,2341.67,56.4,0,2600,ci4yfbbdb000d03zzoq8kjdl0,16.3,San Francisco
2015-03-19 07:00:00,32,2393.6,61.4,37,2500,ci4yfbbdb000d03zzoq8kjdl0,16.6,San Francisco
2015-03-19 08:00:00,35,2234.19,59.2,155,2596,ci4yfbbdb000d03zzoq8kjdl0,18.0,San Francisco
2015-03-19 09:00:00,30,1958.71,55.4,223,2612,ci4yfbbdb000d03zzoq8kjdl0,19.7,San Francisco
2015-03-19 10:00:00,31,2385.93,52.8,215,2668,ci4yfbbdb000d03zzoq8kjdl0,21.0,San Francisco
2015-03-19 11:00:00,29,2067.2,48.1,264,2652,ci4yfbbdb000d03zzoq8kjdl0,22.0,San Francisco
2015-03-19 12:00:00,38,1723.96,45.0,523,2684,ci4yfbbdb000d03zzoq8kjdl0,24.8,San Francisco
2015-03-19 13:00:00,27,1187.91,40.8,5309,2660,ci4yfbbdb000d03zzoq8kjdl0,25.2,San Francisco
