timestamp,airquality_raw,dust,humidity,light,sound,source,temperature,city
2015-01-31 16:00:00,25,4326.52,22.7,92,2196,ci4yfbbdb000d03zzoq8kjdl0,25.9,San Francisco
2015-01-31 17:00:00,25,2717.24,31.8,40,2040,ci4yfbbdb000d03zzoq8kjdl0,25.1,San Francisco
2015-01-31 18:00:00,27,8433.97,37.5,0,2340,ci4yfbbdb000d03zzoq8kjdl0,22.6,San Francisco
2015-01-31 19:00:00,31,2453.07,41.4,0,2336,ci4yfbbdb000d03zzoq8kjdl0,21.4,San Francisco
2015-01-31 20:00:00,31,2601.72,43.8,0,2088,ci4yfbbdb000d03zzoq8kjdl0,20.3,San Francisco
2015-01-31 21:00:00,31,4730.75,50.1,0,2276,ci4yfbbdb000d03zzoq8kjdl0,19.5,San Francisco
2015-01-31 22:00:00,27,6534.75,52.6,14,2548,ci4yfbbdb000d03zzoq8kjdl0,18.9,San Francisco
2015-01-31 23:00:00,26,4048.08,52.9,0,2004,ci4yfbbdb000d03zzoq8kjdl0,18.3,San Francisco
2015-02-01 00:00:00,27,2457.46,54.1,0,1804,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-02-01 01:00:00,28,2435.4,56.0,0,1732,ci4yfbbdb000d03zzoq8kjdl0,17.4,San Francisco
2015-02-01 02:00:00,24,2477.37,56.4,0,2016,ci4yfbbdb000d03zzoq8kjdl0,17.5,San Francisco
2015-02-01 03:00:00,24,2392.18,55.8,0,1688,ci4yfbbdb000d03zzoq8kjdl0,17.3,San Francisco
2015-02-01 04:00:00,24,2569.64,56.1,0,1956,ci4yfbbdb000d03zzoq8kjdl0,16.9,San Francisco
2015-02-01 05:00:00,24,2764.96,56.1,0,1820,ci4yfbbdb000d03zzoq8kjdl0,16.5,San Francisco
2015-02-01 06:00:00,24,2507.85,57.9,14,1740,ci4yfbbdb000d03zzoq8kjdl0,16.0,San Francisco
2015-02-01 07:00:00,25,3707.02,59.3,72,1940,ci4yfbbdb000d03zzoq8kjdl0,16.2,San Francisco
2015-02-01 08:00:00,25,3086.88,59.2,141,2024,ci4yfbbdb000d03zzoq8kjdl0,17.1,San Francisco
2015-02-01 09:00:00,26,2556.89,58.0,277,1916,ci4yfbbdb000d03zzoq8kjdl0,18.2,San Francisco
2015-02-01 10:00:00,25,2708.26,54.2,479,1876,ci4yfbbdb000d03zzoq8kjdl0,18.7,San Francisco
2015-02-01 11:00:00,27,2410.61,50.0,515,1956,ci4yfbbdb000d03zzoq8kjdl0,20.1,San Francisco
2015-02-01 12:00:00,28,15666.1,48.8,10685,2108,ci4yfbbdb000d03zzoq8kjdl0,28.7,San Francisco
2015-02-01 13:00:00,31,3827.94,33.6,9950,2000,ci4yfbbdb000d03zzoq8kjdl0,31.0,San Francisco
2015-02-01 14:00:00,27,2713.55,33.6,426,1972,ci4yfbbdb000d03zzoq8kjdl0,23.9,San Francisco
2015-02-01 15:00:00,27,2456.11,32.2,241,1892,ci4yfbbdb000d03zzoq8kjdl0,23.6,San Francisco
2015-02-01 16:00:00,28,2762.84,33.0,147,1852,ci4yfbbdb000d03zzoq8kjdl0,23.6,San Francisco
2015-02-01 17:00:00,27,2418.22,45.1,48,1852,ci4yfbbdb000d03zzoq8kjdl0,22.6,San Francisco
2015-02-01 18:00:00,25,2602.59,46.6,0,1824,ci4yfbbdb000d03zzoq8kjdl0,20.2,San Francisco
2015-02-01 19:00:00,29,2943.95,53.0,14,2072,ci4yfbbdb000d03zzoq8kjdl0,19.7,San Francisco
2015-02-01 20:00:00,29,4665.0,49.8,14,2320,ci4yfbbdb000d03zzoq8kjdl0,19.8,San Francisco
2015-02-01 21:00:00,31,4031.35,47.2,0,2364,ci4yfbbdb000d03zzoq8kjdl0,19.3,San Francisco
2015-02-01 22:00:00,31,17514.02,48.2,0,2512,ci4yfbbdb000d03zzoq8kjdl0,19.1,San Francisco
2015-02-01 23:00:00,31,13012.63,48.4,0,2440,ci4yfbbdb000d03zzoq8kjdl0,18.7,San Francisco
2015-02-02 00:00:00,30,2941.51,49.4,0,2072,ci4yfbbdb000d03zzoq8kjdl0,18.5,San Francisco
2015-02-02 01:00:00,30,2399.42,51.1,14,1856,ci4yfbbdb000d03zzoq8kjdl0,18.2,San Francisco
2015-02-02 02:00:00,26,2270.55,52.5,0,1872,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-02-02 03:00:00,26,2523.31,53.5,0,1904,ci4yfbbdb000d03zzoq8kjdl0,17.3,San Francisco
2015-02-02 04:00:00,27,2367.87,53.2,0,1948,ci4yfbbdb000d03zzoq8kjdl0,17.1,San Francisco
2015-02-02 05:00:00,28,2401.73,53.0,14,1816,ci4yfbbdb000d03zzoq8kjdl0,17.0,San Francisco
2015-02-02 06:00:00,31,4250.77,54.0,14,1956,ci4yfbbdb000d03zzoq8kjdl0,16.6,San Francisco
2015-02-02 07:00:00,32,3770.18,55.3,72,2096,ci4yfbbdb000d03zzoq8kjdl0,16.8,San Francisco
2015-02-02 08:00:00,31,3822.23,55.0,165,1860,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-02-02 09:00:00,31,4374.01,52.5,268,1968,ci4yfbbdb000d03zzoq8kjdl0,18.4,San Francisco
2015-02-02 10:00:00,30,4452.32,50.9,436,2108,ci4yfbbdb000d03zzoq8kjdl0,19.4,San Francisco
2015-02-02 11:00:00,32,3857.13,48.0,436,2340,ci4yfbbdb000d03zzoq8kjdl0,20.5,San Francisco
2015-02-02 12:00:00,34,3351.64,44.3,10054,2280,ci4yfbbdb000d03zzoq8kjdl0,29.4,San Francisco
2015-02-02 13:00:00,36,2204.51,34.9,10252,2072,ci4yfbbdb000d03zzoq8kjdl0,29.5,San Francisco
2015-02-02 14:00:00,36,3968.2,36.1,622,2024,ci4yfbbdb000d03zzoq8kjdl0,24.7,San Francisco
2015-02-02 15:00:00,27,2368.31,37.6,380,1948,ci4yfbbdb000d03zzoq8kjdl0,24.0,San Francisco
2015-02-02 16:00:00,26,3376.25,37.8,202,2144,ci4yfbbdb000d03zzoq8kjdl0,23.2,San Francisco
2015-02-02 17:00:00,27,3597.43,38.6,55,2132,ci4yfbbdb000d03zzoq8kjdl0,22.8,San Francisco
2015-02-02 18:00:00,30,4172.41,40.8,0,2064,ci4yfbbdb000d03zzoq8kjdl0,22.3,San Francisco
2015-02-02 19:00:00,32,2665.89,42.7,0,2008,ci4yfbbdb000d03zzoq8kjdl0,21.9,San Francisco
2015-02-02 20:00:00,33,3823.05,43.1,14,2076,ci4yfbbdb000d03zzoq8kjdl0,21.3,San Francisco
2015-02-02 21:00:00,32,7877.25,42.1,14,2580,ci4yfbbdb000d03zzoq8kjdl0,20.8,San Francisco
