timestamp,airquality_raw,dust,humidity,light,sound,source,temperature,city
2015-03-20 17:00:00,20,169.5,39.7,105,940,ci4yfbbdb000d03zzoq8kjdl0,19.4,San Francisco
2015-03-20 18:00:00,20,295.98,42.3,48,964,ci4yfbbdb000d03zzoq8kjdl0,19.0,San Francisco
2015-03-20 19:00:00,22,289.09,52.7,0,928,ci4yfbbdb000d03zzoq8kjdl0,18.0,San Francisco
2015-03-20 20:00:00,23,385.19,56.7,0,960,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-20 21:00:00,22,224.43,53.5,0,1060,ci4yfbbdb000d03zzoq8kjdl0,17.4,San Francisco
2015-03-20 22:00:00,21,239.76,62.2,0,932,ci4yfbbdb000d03zzoq8kjdl0,16.9,San Francisco
2015-03-20 23:00:00,22,195.31,59.0,0,952,ci4yfbbdb000d03zzoq8kjdl0,17.6,San Francisco
2015-03-21 00:00:00,21,318.38,60.3,0,912,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-21 01:00:00,22,259.5,61.4,0,924,ci4yfbbdb000d03zzoq8kjdl0,17.8,San Francisco
2015-03-21 02:00:00,23,533.65,59.4,0,928,ci4yfbbdb000d03zzoq8kjdl0,18.7,San Francisco
2015-03-21 03:00:00,23,0.62,58.1,0,952,ci4yfbbdb000d03zzoq8kjdl0,18.7,San Francisco
2015-03-21 04:00:00,23,256.88,58.4,0,1032,ci4yfbbdb000d03zzoq8kjdl0,18.9,San Francisco
2015-03-21 05:00:00,22,157.23,60.9,0,952,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-03-21 06:00:00,22,419.76,62.5,0,960,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-21 07:00:00,20,166.96,61.4,0,924,ci4yfbbdb000d03zzoq8kjdl0,17.6,San Francisco
2015-03-21 08:00:00,23,285.29,59.8,37,988,ci4yfbbdb000d03zzoq8kjdl0,18.2,San Francisco
2015-03-21 09:00:00,24,280.53,58.2,117,936,ci4yfbbdb000d03zzoq8kjdl0,19.0,San Francisco
2015-03-21 10:00:00,24,357.41,55.3,154,904,ci4yfbbdb000d03zzoq8kjdl0,19.4,San Francisco
2015-03-21 11:00:00,25,112.84,52.2,154,964,ci4yfbbdb000d03zzoq8kjdl0,19.9,San Francisco
2015-03-21 12:00:00,25,201.34,47.0,337,976,ci4yfbbdb000d03zzoq8kjdl0,21.4,San Francisco
2015-03-21 13:00:00,24,161.78,45.0,486,1004,ci4yfbbdb000d03zzoq8kjdl0,23.1,San Francisco
2015-03-21 14:00:00,24,311.06,34.3,604,1008,ci4yfbbdb000d03zzoq8kjdl0,26.5,San Francisco
2015-03-21 15:00:00,23,285.43,37.6,359,980,ci4yfbbdb000d03zzoq8kjdl0,23.3,San Francisco
2015-03-21 16:00:00,22,217.73,48.8,272,956,ci4yfbbdb000d03zzoq8kjdl0,20.5,San Francisco
2015-03-21 17:00:00,20,164.65,53.2,160,960,ci4yfbbdb000d03zzoq8kjdl0,19.3,San Francisco
2015-03-21 18:00:00,22,135.45,54.8,19,992,ci4yfbbdb000d03zzoq8kjdl0,19.0,San Francisco
2015-03-21 19:00:00,22,252.32,55.6,0,996,ci4yfbbdb000d03zzoq8kjdl0,18.6,San Francisco
2015-03-21 20:00:00,22,659.92,55.9,0,1024,ci4yfbbdb000d03zzoq8kjdl0,18.6,San Francisco
2015-03-21 21:00:00,21,301.07,56.8,0,1028,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-03-21 22:00:00,22,289.8,55.9,0,944,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-03-21 23:00:00,23,431.7,60.1,0,1320,ci4yfbbdb000d03zzoq8kjdl0,18.1,San Francisco
