timestamp,airquality_raw,dust,humidity,light,sound,source,temperature,city
2015-03-17 17:00:00,20,335.09,42.1,57,940,ci4yfbbdb000d03zzoq8kjdl0,19.2,San Francisco
2015-03-17 18:00:00,20,508.4,45.4,6,904,ci4yfbbdb000d03zzoq8kjdl0,18.1,San Francisco
2015-03-17 19:00:00,19,781.62,47.2,0,924,ci4yfbbdb000d03zzoq8kjdl0,17.7,San Francisco
2015-03-17 20:00:00,20,601.27,47.8,0,936,ci4yfbbdb000d03zzoq8kjdl0,17.3,San Francisco
2015-03-17 21:00:00,20,636.05,47.4,0,932,ci4yfbbdb000d03zzoq8kjdl0,17.5,San Francisco
2015-03-17 22:00:00,22,355.73,47.8,0,936,ci4yfbbdb000d03zzoq8kjdl0,17.9,San Francisco
2015-03-17 23:00:00,22,453.76,47.9,0,904,ci4yfbbdb000d03zzoq8kjdl0,18.1,San Francisco
2015-03-18 00:00:00,22,210.55,48.7,0,868,ci4yfbbdb000d03zzoq8kjdl0,17.6,San Francisco
2015-03-18 01:00:00,23,358.92,49.0,0,936,ci4yfbbdb000d03zzoq8kjdl0,17.1,San Francisco
2015-03-18 02:00:00,23,370.84,49.3,0,956,ci4yfbbdb000d03zzoq8kjdl0,16.7,San Francisco
2015-03-18 03:00:00,23,620.41,50.1,0,952,ci4yfbbdb000d03zzoq8kjdl0,16.4,San Francisco
2015-03-18 04:00:00,20,319.85,50.8,0,916,ci4yfbbdb000d03zzoq8kjdl0,16.3,San Francisco
2015-03-18 05:00:00,22,363.64,51.2,0,944,ci4yfbbdb000d03zzoq8kjdl0,16.0,San Francisco
2015-03-18 06:00:00,22,367.56,50.3,0,920,ci4yfbbdb000d03zzoq8kjdl0,16.7,San Francisco
2015-03-18 07:00:00,23,314.97,50.7,0,944,ci4yfbbdb000d03zzoq8kjdl0,16.5,San Francisco
2015-03-18 08:00:00,25,394.47,51.5,44,936,ci4yfbbdb000d03zzoq8kjdl0,16.8,San Francisco
2015-03-18 09:00:00,26,486.25,47.5,118,944,ci4yfbbdb000d03zzoq8kjdl0,18.2,San Francisco
2015-03-18 10:00:00,20,394.44,43.5,105,948,ci4yfbbdb000d03zzoq8kjdl0,19.3,San Francisco
2015-03-18 11:00:00,20,615.16,43.5,123,952,ci4yfbbdb000d03zzoq8kjdl0,20.5,San Francisco
2015-03-18 12:00:00,21,662.95,38.8,147,972,ci4yfbbdb000d03zzoq8kjdl0,20.7,San Francisco
