timestamp,airquality_raw,city,dust,humidity,light,sound,temperature
2015-03-22 23:00:00,54,Shanghai,3351.13,81.8,14,2856,24.1
2015-03-23 00:00:00,57,Shanghai,3568.25,80.9,0,2724,23.3
2015-03-23 01:00:00,56,Shanghai,3278.9,67.6,14,2764,23.1
2015-03-23 02:00:00,56,Shanghai,3499.94,70.7,0,2724,22.4
2015-03-23 03:00:00,59,Shanghai,3285.03,75.3,0,2800,22.1
2015-03-23 04:00:00,64,Shanghai,3547.34,92.3,0,2824,21.8
2015-03-23 05:00:00,63,Shanghai,3519.61,91.2,88,2832,21.5
2015-03-23 06:00:00,70,Shanghai,3570.16,88.3,886,2832,21.2
2015-03-23 07:00:00,65,Shanghai,3598.61,78.0,3497,2848,21.9
2015-03-23 08:00:00,61,Shanghai,4163.1,77.2,3766,2860,22.5
2015-03-23 09:00:00,55,Shanghai,4406.67,71.7,3347,2868,23.1
2015-03-23 10:00:00,49,Shanghai,4370.69,65.8,9648,2860,23.8
2015-03-23 11:00:00,51,Shanghai,4650.22,58.2,13327,2832,24.4
2015-03-23 12:00:00,51,Shanghai,5405.87,50.5,37510,2876,25.5
2015-03-23 13:00:00,49,Shanghai,4633.07,47.1,31575,2908,27.3
2015-03-23 14:00:00,49,Shanghai,4708.87,49.6,8657,2884,29.6
2015-03-23 15:00:00,51,Shanghai,5062.49,51.0,7094,2884,29.6
2015-03-23 16:00:00,51,Shanghai,3949.28,51.7,4374,2876,27.7
2015-03-23 17:00:00,51,Shanghai,3521.35,54.2,1563,2836,25.6
2015-03-23 18:00:00,56,Shanghai,3668.08,57.4,112,2848,24.5
2015-03-23 19:00:00,55,Shanghai,4229.96,59.2,14,2872,23.8
2015-03-23 20:00:00,51,Shanghai,3682.22,59.5,14,2776,23.9
2015-03-23 21:00:00,54,Shanghai,3495.2,60.5,14,2844,23.9
2015-03-23 22:00:00,53,Shanghai,3674.96,60.0,14,2760,23.7
2015-03-23 23:00:00,52,Shanghai,3593.88,56.9,0,2816,23.4
2015-03-24 00:00:00,56,Shanghai,3722.95,53.9,0,2824,23.2
2015-03-24 01:00:00,51,Shanghai,3477.79,53.1,0,2828,22.9
2015-03-24 02:00:00,51,Shanghai,3734.01,52.8,0,2784,22.7
2015-03-24 03:00:00,51,Shanghai,3489.28,53.1,0,2816,22.5
2015-03-24 04:00:00,56,Shanghai,3443.05,58.5,0,2828,22.4
2015-03-24 05:00:00,57,Shanghai,3470.06,59.0,119,2824,22.2
2015-03-24 06:00:00,60,Shanghai,3992.0,56.8,2146,2768,22.2
2015-03-24 07:00:00,57,Shanghai,4380.25,53.6,11556,2800,22.1
2015-03-24 08:00:00,55,Shanghai,5143.39,50.9,22954,2832,26.8
2015-03-24 09:00:00,51,Shanghai,5821.37,47.6,32181,2864,31.3
2015-03-24 10:00:00,53,Shanghai,6572.06,39.7,34327,2872,33.8
2015-03-24 11:00:00,55,Shanghai,5854.7,35.0,35371,2884,34.2
2015-03-24 12:00:00,45,Shanghai,7024.7,37.8,35014,2852,34.3
2015-03-24 13:00:00,48,Shanghai,5698.03,41.5,34607,2872,34.4
2015-03-24 14:00:00,43,Shanghai,5502.03,44.0,8767,2864,32.8
2015-03-24 15:00:00,49,Shanghai,4503.17,42.9,5575,2876,29.4
2015-03-24 16:00:00,51,Shanghai,4250.24,42.6,2376,2864,27.3
2015-03-24 17:00:00,56,Shanghai,3967.12,46.5,811,2868,26.7
2015-03-24 18:00:00,59,Shanghai,4073.19,47.7,80,2860,25.9
2015-03-24 19:00:00,51,Shanghai,4337.76,49.7,14,2856,24.7
2015-03-24 20:00:00,51,Shanghai,3524.03,52.7,14,2860,23.9
2015-03-24 21:00:00,51,Shanghai,3502.19,52.7,14,2824,22.9
2015-03-24 22:00:00,51,Shanghai,3793.67,54.2,14,2836,22.0
2015-03-24 23:00:00,51,Shanghai,3900.9,54.2,14,2840,21.4
2015-03-25 00:00:00,51,Shanghai,4129.75,55.0,14,2860,21.2
2015-03-25 01:00:00,51,Shanghai,3502.54,56.7,14,2836,20.8
2015-03-25 02:00:00,53,Shanghai,4914.46,57.0,0,2820,20.5
2015-03-25 03:00:00,51,Shanghai,3530.82,56.8,0,2812,20.1
2015-03-25 04:00:00,51,Shanghai,4130.35,57.0,0,2832,19.8
2015-03-25 05:00:00,51,Shanghai,4029.05,57.2,112,2828,19.5
2015-03-25 06:00:00,57,Shanghai,3524.53,56.6,1519,2824,19.1
2015-03-25 07:00:00,59,Shanghai,4503.88,51.9,22012,2840,22.9
2015-03-25 08:00:00,59,Shanghai,4903.76,46.2,34796,2860,27.2
2015-03-25 09:00:00,51,Shanghai,4986.48,42.3,36099,2920,29.3
2015-03-25 10:00:00,60,Shanghai,5687.56,41.3,36478,2876,33.7
2015-03-25 11:00:00,57,Shanghai,11220.18,41.5,36575,2880,33.2
2015-03-25 12:00:00,51,Shanghai,5520.61,42.4,37026,2880,34.4
2015-03-25 13:00:00,48,Shanghai,6952.05,44.5,36262,2956,35.4
2015-03-25 14:00:00,49,Shanghai,5511.33,46.7,10180,2932,34.6
2015-03-25 15:00:00,50,Shanghai,4709.72,49.8,7803,2908,32.4
2015-03-25 16:00:00,51,Shanghai,8355.69,50.7,4911,2900,28.6
2015-03-25 17:00:00,55,Shanghai,4210.02,55.4,2009,2868,26.4
2015-03-25 18:00:00,54,Shanghai,3747.46,58.3,136,2860,25.9
2015-03-25 19:00:00,52,Shanghai,3772.3,62.9,14,2868,25.4
2015-03-25 20:00:00,55,Shanghai,3854.81,69.0,14,2860,24.7
2015-03-25 21:00:00,57,Shanghai,3633.86,73.6,14,2860,24.1
2015-03-25 22:00:00,57,Shanghai,3546.04,73.2,14,2856,23.8
2015-03-25 23:00:00,55,Shanghai,3620.55,68.0,14,2864,23.4
2015-03-26 00:00:00,57,Shanghai,3276.27,67.2,14,2856,22.9
2015-03-26 01:00:00,55,Shanghai,3947.46,67.7,14,2856,22.5
2015-03-26 02:00:00,57,Shanghai,3611.22,70.5,0,2848,22.2
2015-03-26 03:00:00,55,Shanghai,3297.79,73.5,0,2852,21.9
2015-03-26 04:00:00,55,Shanghai,3821.12,77.2,0,2748,21.9
2015-03-26 05:00:00,59,Shanghai,3489.11,85.0,143,2804,21.9
2015-03-26 06:00:00,59,Shanghai,3638.81,84.0,1565,2660,21.8
2015-03-26 07:00:00,61,Shanghai,12188.8,75.3,24067,2944,22.2
2015-03-26 08:00:00,65,Shanghai,4200.07,65.8,35829,2828,24.8
2015-03-26 09:00:00,57,Shanghai,5261.73,60.4,37383,2912,27.2
2015-03-26 10:00:00,57,Shanghai,5172.24,59.7,38315,2936,28.9
2015-03-26 11:00:00,57,Shanghai,41177.31,55.3,38478,2936,31.3
2015-03-26 12:00:00,53,Shanghai,33610.86,53.3,39457,2948,31.9
2015-03-26 13:00:00,89,Shanghai,20402.89,57.1,37644,2856,32.3
2015-03-26 14:00:00,56,Shanghai,14083.9,60.5,8648,2940,31.2
2015-03-26 15:00:00,56,Shanghai,7564.65,67.3,4954,2880,26.3
2015-03-26 16:00:00,57,Shanghai,4917.37,71.4,2238,2888,26.1
2015-03-26 17:00:00,73,Shanghai,4214.14,77.7,687,2872,25.7
2015-03-26 18:00:00,64,Shanghai,4613.31,81.9,55,2856,25.3
2015-03-26 19:00:00,63,Shanghai,11008.53,91.3,14,2712,24.4
2015-03-26 20:00:00,63,Shanghai,25380.88,97.7,0,2996,24.1
2015-03-26 21:00:00,63,Shanghai,33488.34,99.9,0,2908,24.1
2015-03-26 22:00:00,95,Shanghai,9092.09,99.9,0,2836,23.6
2015-03-26 23:00:00,79,Shanghai,5391.16,99.9,0,2856,23.5
2015-03-27 00:00:00,73,Shanghai,43202.02,99.9,0,2844,23.0
2015-03-27 01:00:00,84,Shanghai,4630.94,99.9,0,2836,23.0
2015-03-27 02:00:00,66,Shanghai,21933.41,99.9,0,2820,23.0
2015-03-27 03:00:00,67,Shanghai,39178.89,99.9,0,2848,23.0
2015-03-27 04:00:00,71,Shanghai,29510.49,99.9,0,2856,22.6
2015-03-27 05:00:00,71,Shanghai,4377.09,99.9,31,2852,22.5
2015-03-27 06:00:00,75,Shanghai,30393.7,99.9,353,2848,22.3
2015-03-27 07:00:00,80,Shanghai,4568.12,99.9,990,2836,22.3
2015-03-27 08:00:00,81,Shanghai,28108.87,99.9,1432,2844,22.3
2015-03-27 09:00:00,75,Shanghai,23430.92,99.9,1842,2836,22.4
2015-03-27 10:00:00,72,Shanghai,4093.88,98.4,3411,2836,22.5
2015-03-27 11:00:00,75,Shanghai,5246.08,92.2,3137,2908,22.8
2015-03-27 12:00:00,74,Shanghai,5113.93,84.9,4435,2856,23.6
2015-03-27 13:00:00,79,Shanghai,5430.11,84.8,4169,2832,23.6
2015-03-27 14:00:00,78,Shanghai,5097.83,84.5,2512,2824,23.7
2015-03-27 15:00:00,75,Shanghai,5307.91,85.1,1475,2836,23.7
2015-03-27 16:00:00,75,Shanghai,4868.33,82.0,1403,2708,23.7
2015-03-27 17:00:00,79,Shanghai,4566.69,83.0,666,2868,23.7
2015-03-27 18:00:00,75,Shanghai,4389.87,77.4,40,2856,23.5
2015-03-27 19:00:00,74,Shanghai,5102.34,78.9,0,2716,23.4
2015-03-27 20:00:00,71,Shanghai,4659.18,77.7,14,2708,23.4
2015-03-27 21:00:00,63,Shanghai,4195.78,76.2,0,2704,23.2
2015-03-27 22:00:00,66,Shanghai,4270.01,77.3,14,2656,22.9
2015-03-27 23:00:00,71,Shanghai,4710.23,78.5,14,2664,22.6
2015-03-28 00:00:00,71,Shanghai,4474.33,85.4,0,2752,22.2
2015-03-28 01:00:00,78,Shanghai,4646.47,85.2,0,2604,21.9
2015-03-28 02:00:00,72,Shanghai,4726.67,88.9,0,2652,21.6
2015-03-28 03:00:00,73,Shanghai,4594.39,91.5,0,2672,21.4
2015-03-28 04:00:00,75,Shanghai,4074.86,92.1,0,2680,21.3
2015-03-28 05:00:00,72,Shanghai,4248.14,92.0,80,2684,21.3
2015-03-28 06:00:00,70,Shanghai,4301.58,91.9,506,2684,21.3
2015-03-28 07:00:00,83,Shanghai,4536.62,87.3,3813,2760,21.6
2015-03-28 08:00:00,71,Shanghai,5627.37,78.4,23726,2840,27.3
2015-03-28 09:00:00,73,Shanghai,5356.67,71.6,32099,2912,30.1
2015-03-28 10:00:00,54,Shanghai,5845.11,61.4,34421,2888,32.1
2015-03-28 11:00:00,51,Shanghai,5825.97,56.6,34610,2944,35.8
2015-03-28 12:00:00,50,Shanghai,6156.55,56.9,33979,2876,42.6
2015-03-28 13:00:00,58,Shanghai,6036.08,69.2,32837,2880,42.9
2015-03-28 14:00:00,47,Shanghai,5275.92,71.9,9148,2876,41.1
2015-03-28 15:00:00,157,Shanghai,4733.49,70.6,5182,2868,39.0
2015-03-28 16:00:00,50,Shanghai,5258.55,58.6,2890,2880,36.2
2015-03-28 17:00:00,53,Shanghai,4449.15,71.0,1320,2864,30.9
2015-03-28 18:00:00,66,Shanghai,4442.95,71.1,119,2864,25.8
2015-03-28 19:00:00,75,Shanghai,4865.56,77.9,14,2856,25.0
2015-03-28 20:00:00,69,Shanghai,5261.89,83.5,0,2860,24.4
2015-03-28 21:00:00,65,Shanghai,5332.79,86.0,0,2876,23.9
2015-03-28 22:00:00,57,Shanghai,5185.66,90.1,0,2844,23.6
2015-03-28 23:00:00,54,Shanghai,5616.69,94.5,14,2844,23.3
2015-03-29 00:00:00,52,Shanghai,5607.07,96.5,0,2856,23.1
2015-03-29 01:00:00,49,Shanghai,4960.26,97.9,0,2836,22.9
2015-03-29 02:00:00,51,Shanghai,4720.51,99.9,0,2840,22.7
2015-03-29 03:00:00,58,Shanghai,4323.17,99.9,0,2840,22.6
2015-03-29 04:00:00,61,Shanghai,4774.98,99.9,0,2836,22.5
2015-03-29 05:00:00,60,Shanghai,4789.21,99.9,182,2840,22.4
2015-03-29 06:00:00,61,Shanghai,4563.68,99.9,1397,2836,22.2
2015-03-29 07:00:00,62,Shanghai,6023.74,92.0,7758,2840,24.3
2015-03-29 08:00:00,63,Shanghai,6023.74,83.8,30779,2856,30.6
2015-03-29 09:00:00,111,Shanghai,6697.35,60.6,32516,2884,37.9
2015-03-29 10:00:00,62,Shanghai,6587.77,49.0,34092,2900,45.2
2015-03-29 11:00:00,60,Shanghai,15220.14,50.4,33568,2840,47.9
2015-03-29 12:00:00,58,Shanghai,26794.58,52.3,34718,2924,46.9
2015-03-29 13:00:00,67,Shanghai,23617.31,50.6,11801,2924,44.2
2015-03-29 14:00:00,56,Shanghai,17380.12,53.2,7256,2912,43.7
2015-03-29 15:00:00,60,Shanghai,4284.63,57.8,4270,2932,35.0
2015-03-29 16:00:00,52,Shanghai,4152.28,57.5,3050,2912,32.3
2015-03-29 17:00:00,49,Shanghai,5067.13,52.9,1334,2904,27.8
2015-03-29 18:00:00,55,Shanghai,3970.44,62.5,111,2900,26.8
2015-03-29 19:00:00,53,Shanghai,4965.23,67.5,0,2900,26.5
2015-03-29 20:00:00,51,Shanghai,4563.29,67.4,0,2900,26.2
2015-03-29 21:00:00,49,Shanghai,4427.24,56.4,14,2896,26.0
2015-03-29 22:00:00,47,Shanghai,4715.11,56.9,0,2892,25.7
2015-03-29 23:00:00,47,Shanghai,4264.02,65.0,0,2892,25.3
2015-03-30 00:00:00,48,Shanghai,4331.43,65.1,0,2892,24.9
2015-03-30 01:00:00,47,Shanghai,3810.72,64.6,0,2892,24.6
2015-03-30 02:00:00,42,Shanghai,17294.64,90.0,0,2900,24.5
2015-03-30 03:00:00,45,Shanghai,7127.94,87.7,0,2836,24.3
2015-03-30 04:00:00,42,Shanghai,4964.28,78.9,0,2824,24.1
2015-03-30 05:00:00,47,Shanghai,3952.65,77.2,40,2892,24.0
2015-03-30 06:00:00,46,Shanghai,4202.26,99.9,279,2896,23.6
2015-03-30 07:00:00,52,Shanghai,3959.13,99.9,431,2884,23.5
2015-03-30 08:00:00,51,Shanghai,4033.97,99.9,1058,2892,23.2
2015-03-30 09:00:00,54,Shanghai,4393.77,99.9,1387,2880,23.3
2015-03-30 10:00:00,55,Shanghai,4541.98,99.9,1401,2880,23.3
2015-03-30 11:00:00,61,Shanghai,5172.64,99.9,2902,2880,23.3
2015-03-30 12:00:00,52,Shanghai,5546.85,99.9,2766,2888,23.3
2015-03-30 13:00:00,56,Shanghai,5712.88,99.9,2512,2896,23.6
2015-03-30 14:00:00,56,Shanghai,5741.51,99.9,2124,2896,23.9
2015-03-30 15:00:00,55,Shanghai,4493.85,99.9,1956,2900,24.0
2015-03-30 16:00:00,55,Shanghai,4897.52,85.8,2050,2888,24.2
2015-03-30 17:00:00,55,Shanghai,6998.06,85.2,492,2888,24.2
2015-03-30 18:00:00,57,Shanghai,5530.54,86.6,55,2888,24.1
2015-03-30 19:00:00,56,Shanghai,4988.09,89.1,0,2888,24.1
2015-03-30 20:00:00,56,Shanghai,5100.14,93.6,14,2888,24.1
2015-03-30 21:00:00,64,Shanghai,4471.86,98.5,0,2872,23.9
2015-03-30 22:00:00,54,Shanghai,4563.19,99.3,0,2880,23.6
2015-03-30 23:00:00,53,Shanghai,4624.29,99.8,0,2876,23.6
2015-03-31 00:00:00,58,Shanghai,4382.91,99.9,0,2872,23.4
2015-03-31 01:00:00,52,Shanghai,6091.77,99.4,0,2868,23.3
2015-03-31 02:00:00,60,Shanghai,5354.4,99.9,0,2876,23.4
2015-03-31 03:00:00,55,Shanghai,4376.5,97.6,0,2868,23.4
2015-03-31 04:00:00,52,Shanghai,4316.69,94.2,0,2864,23.4
2015-03-31 05:00:00,52,Shanghai,4395.99,96.2,200,2868,23.3
2015-03-31 06:00:00,57,Shanghai,3938.42,92.3,1482,2860,23.6
2015-03-31 07:00:00,57,Shanghai,4634.28,87.4,14263,2860,29.0
2015-03-31 08:00:00,62,Shanghai,4591.4,75.6,32521,2880,34.9
2015-03-31 09:00:00,64,Shanghai,5549.93,66.3,35600,2900,39.5
2015-03-31 10:00:00,62,Shanghai,33358.96,55.3,36119,2844,43.0
2015-03-31 11:00:00,61,Shanghai,11923.28,51.7,36752,2880,45.4
2015-03-31 12:00:00,55,Shanghai,13027.43,49.3,37001,2916,47.0
2015-03-31 13:00:00,78,Shanghai,15750.37,47.1,11452,2872,49.4
2015-03-31 14:00:00,54,Shanghai,13915.16,46.1,9117,2916,48.8
2015-03-31 15:00:00,58,Shanghai,6517.53,46.3,5510,2736,45.9
2015-03-31 16:00:00,60,Shanghai,6108.79,49.0,2634,2732,41.3
2015-03-31 17:00:00,70,Shanghai,44895.21,56.9,1093,2728,32.8
2015-03-31 18:00:00,69,Shanghai,8783.37,62.2,128,2756,32.0
2015-03-31 19:00:00,67,Shanghai,27487.38,61.4,14,2944,30.1
2015-03-31 20:00:00,61,Shanghai,27125.25,61.3,14,2944,29.5
2015-03-31 21:00:00,59,Shanghai,8788.26,61.9,14,2840,29.3
2015-03-31 22:00:00,61,Shanghai,13536.26,63.2,14,2812,29.3
2015-03-31 23:00:00,66,Shanghai,25944.76,63.5,14,2724,29.3
2015-04-01 00:00:00,62,Shanghai,17129.68,58.0,0,2744,29.1
2015-04-01 01:00:00,63,Shanghai,16343.49,59.4,0,2744,28.9
2015-04-01 02:00:00,61,Shanghai,15862.09,62.4,0,2784,28.7
2015-04-01 03:00:00,58,Shanghai,29296.6,62.1,0,2760,28.5
2015-04-01 04:00:00,62,Shanghai,19689.06,65.4,0,2756,28.3
2015-04-01 05:00:00,67,Shanghai,3926.26,65.6,207,2780,27.9
2015-04-01 06:00:00,65,Shanghai,4383.2,70.1,1510,2788,28.0
2015-04-01 07:00:00,83,Shanghai,4156.97,69.9,5844,2832,31.5
2015-03-21 08:00:00,92,Singapore,3156.93,71.1,5881,2780,34.6
2015-03-21 09:00:00,44,Singapore,4496.65,69.1,11542,2784,36.2
2015-03-21 10:00:00,45,Singapore,4122.04,67.4,13808,2800,36.8
2015-03-21 11:00:00,61,Singapore,4285.65,65.5,14203,2808,37.6
2015-03-21 12:00:00,45,Singapore,4054.17,61.3,7616,2848,38.8
2015-03-21 13:00:00,43,Singapore,4421.22,60.2,8800,2832,40.0
2015-03-21 14:00:00,38,Singapore,4116.99,59.0,9590,2848,41.1
2015-03-21 15:00:00,39,Singapore,4962.74,65.2,11118,2884,39.5
2015-03-21 16:00:00,40,Singapore,4193.03,67.4,12647,2828,36.7
2015-03-21 17:00:00,48,Singapore,3682.3,68.6,3434,2788,36.0
2015-03-21 18:00:00,41,Singapore,3208.95,85.8,366,2828,35.2
2015-03-21 19:00:00,47,Singapore,3412.85,81.6,349,2844,35.0
2015-03-21 20:00:00,46,Singapore,3919.71,83.1,14,2820,34.9
2015-03-21 21:00:00,48,Singapore,4345.51,81.3,14,2836,34.6
2015-03-21 22:00:00,42,Singapore,5643.57,80.9,14,2804,34.5
2015-03-21 23:00:00,44,Singapore,4499.16,79.2,14,2788,34.4
2015-03-22 00:00:00,41,Singapore,4050.9,81.6,0,2776,34.3
2015-03-22 01:00:00,43,Singapore,4119.42,82.3,0,2828,34.2
2015-03-22 02:00:00,43,Singapore,3247.14,84.2,0,2768,34.1
2015-03-22 03:00:00,44,Singapore,3991.86,82.0,0,2796,34.0
2015-03-22 04:00:00,45,Singapore,3317.71,82.7,0,2796,34.0
2015-03-22 05:00:00,44,Singapore,4626.7,83.6,0,2788,33.9
2015-03-22 06:00:00,44,Singapore,4469.29,84.3,24,2788,33.8
2015-03-22 07:00:00,46,Singapore,3918.63,82.4,1535,2848,33.7
2015-03-22 08:00:00,46,Singapore,3368.22,80.9,5886,2836,33.7
2015-03-22 09:00:00,48,Singapore,3991.8,77.9,11956,2796,36.9
2015-03-22 10:00:00,44,Singapore,4335.34,70.4,13825,2792,37.7
2015-03-22 11:00:00,45,Singapore,4723.63,61.8,13182,2836,37.7
2015-03-22 12:00:00,47,Singapore,4116.86,61.4,9312,2824,38.1
2015-03-22 13:00:00,42,Singapore,4613.98,60.4,8765,2912,39.3
2015-03-22 14:00:00,38,Singapore,3813.58,63.8,9311,2876,40.0
2015-03-22 15:00:00,39,Singapore,3622.88,71.0,9920,2828,39.6
2015-03-22 16:00:00,40,Singapore,3371.27,92.4,9049,2912,36.0
2015-03-22 17:00:00,40,Singapore,4364.51,94.8,273,2848,35.0
2015-03-22 18:00:00,42,Singapore,2670.34,82.7,231,2892,34.4
2015-03-22 19:00:00,48,Singapore,3813.54,82.9,88,2896,34.3
2015-03-22 20:00:00,50,Singapore,4460.44,82.2,0,2824,34.1
2015-03-22 21:00:00,52,Singapore,3974.21,82.0,14,2816,34.1
2015-03-22 22:00:00,48,Singapore,3283.71,82.0,14,2760,34.0
2015-03-22 23:00:00,47,Singapore,4688.94,82.1,14,2792,32.5
2015-03-23 00:00:00,48,Singapore,3334.88,82.8,0,2748,32.5
2015-03-23 01:00:00,43,Singapore,4101.57,84.6,0,2904,32.3
2015-03-23 02:00:00,42,Singapore,4280.46,84.7,0,2768,32.2
2015-03-23 03:00:00,41,Singapore,4178.37,83.8,0,2780,32.2
2015-03-23 04:00:00,42,Singapore,4061.32,84.3,0,2780,31.9
2015-03-23 05:00:00,43,Singapore,4183.2,85.4,0,2768,31.9
2015-03-23 06:00:00,45,Singapore,3926.32,84.2,24,2812,31.7
2015-03-23 07:00:00,52,Singapore,4055.61,84.3,1318,2936,32.2
2015-03-23 08:00:00,51,Singapore,3658.51,82.5,2726,2772,34.0
2015-03-23 09:00:00,53,Singapore,4961.48,78.1,3778,2828,35.8
2015-03-23 10:00:00,42,Singapore,3518.31,72.3,4325,2832,36.3
2015-03-23 11:00:00,41,Singapore,3812.88,68.2,5097,2852,36.5
2015-03-23 12:00:00,40,Singapore,4569.25,62.0,6708,2784,37.5
2015-03-23 13:00:00,42,Singapore,4394.31,61.6,9061,2816,38.8
2015-03-23 14:00:00,42,Singapore,3649.42,61.9,13781,2848,38.9
2015-03-23 15:00:00,41,Singapore,4480.09,62.8,12938,2888,39.4
2015-03-23 16:00:00,40,Singapore,3071.01,62.2,19206,2832,40.7
2015-03-23 17:00:00,48,Singapore,4189.18,63.4,12270,2956,40.8
2015-03-23 18:00:00,43,Singapore,3574.81,62.6,2120,2840,34.3
2015-03-23 19:00:00,39,Singapore,4047.97,62.5,432,2848,33.5
2015-03-23 20:00:00,43,Singapore,4753.31,67.0,14,2920,33.5
2015-03-23 21:00:00,40,Singapore,5901.39,66.9,0,2836,33.7
2015-03-23 22:00:00,35,Singapore,3984.66,65.9,0,2896,33.7
2015-03-23 23:00:00,36,Singapore,4400.16,66.9,0,2876,33.7
2015-03-24 00:00:00,35,Singapore,2990.49,70.0,0,2900,33.7
2015-03-24 01:00:00,37,Singapore,3691.35,68.6,0,2832,33.7
2015-03-24 02:00:00,39,Singapore,4357.29,71.8,14,2896,33.6
2015-03-24 03:00:00,39,Singapore,4275.35,70.9,14,2908,33.5
2015-03-24 04:00:00,40,Singapore,4044.34,74.4,0,2836,33.5
2015-03-24 05:00:00,35,Singapore,3732.26,73.2,0,2836,33.5
2015-03-24 06:00:00,40,Singapore,3229.07,71.0,24,2884,33.4
2015-03-24 07:00:00,47,Singapore,3322.4,69.7,1321,2808,33.4
2015-03-24 08:00:00,52,Singapore,4432.21,68.6,2393,2816,34.2
2015-03-24 09:00:00,39,Singapore,4947.57,66.5,4503,2872,36.4
2015-03-24 10:00:00,41,Singapore,3624.89,64.1,5569,2876,37.8
2015-03-24 11:00:00,39,Singapore,3472.88,60.3,6710,2872,36.6
2015-03-24 12:00:00,38,Singapore,4480.42,62.7,6862,2912,36.9
2015-03-24 13:00:00,35,Singapore,3572.72,63.5,9206,2828,36.5
2015-03-24 14:00:00,41,Singapore,3459.53,59.8,12068,2928,38.8
2015-03-24 15:00:00,42,Singapore,4295.63,57.9,13247,2940,38.5
2015-03-24 16:00:00,43,Singapore,4120.08,55.9,8040,2880,36.3
2015-03-24 17:00:00,44,Singapore,3778.81,58.1,10253,2936,37.5
2015-03-24 18:00:00,43,Singapore,3152.81,58.5,2200,2872,35.7
2015-03-24 19:00:00,43,Singapore,3837.29,57.5,482,2864,34.3
2015-03-24 20:00:00,39,Singapore,3081.75,65.0,101,2880,34.3
2015-03-24 21:00:00,41,Singapore,4274.21,64.2,101,2904,34.4
2015-03-24 22:00:00,43,Singapore,4861.1,67.3,101,2900,34.4
2015-03-24 23:00:00,44,Singapore,4495.68,66.7,14,2872,34.3
2015-03-25 00:00:00,45,Singapore,3422.83,71.3,0,2868,34.1
2015-03-25 01:00:00,43,Singapore,3834.37,70.6,0,2808,34.0
2015-03-25 02:00:00,41,Singapore,4256.96,71.8,0,2812,33.9
