airquality_raw,city,dust,humidity,light,sound,temperature,timestamp
36.446135942142,Geneva,1441.86867104989,53.1508266055329,488.340257285134,1628.1346999304,11.3218021480855,2015-02-15T08:00:00.000Z
36.4996685250771,Geneva,1869.21715435104,50.5821202097038,643.887647899535,1674.43584551938,12.3549933661831,2015-02-15T10:00:00.000Z
36.3351631522148,Geneva,2106.79625604592,46.7134419398685,792.259326530707,1675.3640827758,13.1651341112989,2015-02-15T12:00:00.000Z
36.4942037224737,Geneva,2744.91453043391,45.3209371880374,451.837640398686,1695.28803470633,13.4415275194014,2015-02-15T14:00:00.000Z
36.8257155607467,Geneva,2398.97828879128,48.4601593058621,28.6516566862143,1681.73550167949,12.4498633658908,2015-02-15T16:00:00.000Z
36.9675096035393,Geneva,2556.93880929108,49.4696059930757,0.447766774395905,1684.12735844269,11.9955427916416,2015-02-15T18:00:00.000Z
38.2217774690688,Geneva,2329.11368509331,50.125030484047,0.0,1678.06371818846,11.8218635540403,2015-02-15T20:00:00.000Z
39.8097020130215,Geneva,2003.01520752604,49.6625091683434,0.0,1681.93982916544,11.5283337537339,2015-02-15T22:00:00.000Z
34.9468158317229,Rio de Janeiro,663.643288523021,48.3035307994875,0.0407784743991641,1678.54348222719,34.4326458072454,2015-02-15T00:00:00.000Z
33.8842014777414,Rio de Janeiro,711.270717838705,49.5094258416823,0.0124207858048162,1669.63048766491,33.675709737023,2015-02-15T02:00:00.000Z
33.0212875981147,Rio de Janeiro,668.838751765962,52.1189112374712,0.0,1660.69269308288,33.1885210756188,2015-02-15T04:00:00.000Z
34.5165214664072,Rio de Janeiro,659.390060926711,52.9248470152417,0.0,1652.93754839047,32.8663925299048,2015-02-15T06:00:00.000Z
35.5566594617421,Rio de Janeiro,641.496998818879,52.3136781459599,234.019800719807,1656.58588971167,33.0405384280376,2015-02-15T08:00:00.000Z
34.8893664013037,Rio de Janeiro,710.142828244901,47.5460590782961,2542.05551279705,1680.7934881872,35.5284529868244,2015-02-15T10:00:00.000Z
33.4948073702918,Rio de Janeiro,712.142107429486,43.864340549586,3414.1384545352,1698.85676212697,37.0849966260516,2015-02-15T12:00:00.000Z
33.4047504289613,Rio de Janeiro,669.690419621654,42.5790947602039,2843.46395024288,1721.43793716003,37.5895430060507,2015-02-15T14:00:00.000Z
33.5245696923841,Rio de Janeiro,692.136932957262,43.3635808481296,2858.11662755873,1696.98869602682,37.9763689910606,2015-02-15T16:00:00.000Z
31.6924540997759,Rio de Janeiro,755.954277709719,42.1189251528115,1796.45680196747,1716.73377354872,37.7760372146702,2015-02-15T18:00:00.000Z
34.1081580470249,Rio de Janeiro,837.915223794938,49.7228597813323,75.8607204079879,1760.92105765633,33.9322269461038,2015-02-15T20:00:00.000Z
34.7843507307042,Rio de Janeiro,688.487358851367,51.0344976570411,0.558999078704922,1753.40887502909,31.8364534898745,2015-02-15T22:00:00.000Z
24.6057026256294,Boston,1117.73013822227,53.5703797180647,0.0654756852343059,1210.43125463014,4.44175958524943,2015-02-15T00:00:00.000Z
25.1086013401139,Boston,1011.19230404678,47.9729095556052,0.0897435897435897,1186.64575814938,5.19831431061031,2015-02-15T02:00:00.000Z
20.7533277867579,Boston,993.089810400643,42.8661268164901,0.0511532313313542,1165.69968621444,0.789693418877961,2015-02-15T04:00:00.000Z
19.7628957319183,Boston,1016.86084581762,42.3065442155418,0.0,1151.8115355446,-0.136960043496988,2015-02-15T06:00:00.000Z
20.6753163884636,Boston,962.19041578804,46.7191123267299,0.541935483870968,1168.92901618074,-0.120279871907562,2015-02-15T08:00:00.000Z
21.8122107727262,Boston,931.888148423861,52.1231377065022,7.54721631307729,1169.83074336423,0.715011089079592,2015-02-15T10:00:00.000Z
21.7004656495752,Boston,934.918139119324,55.4812640428846,578.047728800794,1236.92979972509,1.22342247158942,2015-02-15T12:00:00.000Z
21.6315007934123,Boston,1027.64339774533,56.0121204532112,2609.21629919522,1349.42891926116,0.721826985221674,2015-02-15T14:00:00.000Z
20.0206864119132,Boston,1054.5710709816,49.5924655742551,3835.65641963293,1709.92478065544,0.627754686089266,2015-02-15T16:00:00.000Z
19.8306577216242,Boston,1343.17592578455,43.7343865566525,3481.2873547945,1644.1440076174,-0.313042833168373,2015-02-15T18:00:00.000Z
18.284329555146,Boston,1220.92412223717,40.348208441445,1044.86987938478,1772.12555987591,-1.27708858421438,2015-02-15T20:00:00.000Z
16.8915329450608,Boston,1035.24311855955,38.6922489588509,20.0777731784291,1689.95134154255,-3.0871965964803,2015-02-15T22:00:00.000Z
29.3946688379235,San Francisco,834.274916540153,36.4817201555141,909.256024996346,1709.37540009213,25.8135174578451,2015-02-15T00:00:00.000Z
31.4928535061449,San Francisco,861.941050479019,41.392913862234,1.7003605015674,1681.15397474855,23.4032179563198,2015-02-15T02:00:00.000Z
32.6213841645789,San Francisco,901.813561015674,45.3247723366909,1.45814692674114,1667.99753983687,21.7041121114361,2015-02-15T04:00:00.000Z
32.5895041442465,San Francisco,892.448786728828,49.3306721584828,1.37889193478575,1670.54043840821,20.2719843296937,2015-02-15T06:00:00.000Z
31.107799832871,San Francisco,877.282764864201,52.8001696174175,1.18456713314129,1655.18934058955,19.3155985290555,2015-02-15T08:00:00.000Z
30.7985669555008,San Francisco,861.526558798401,55.2759451259557,0.731781609195402,1633.9589195184,18.5503371979388,2015-02-15T10:00:00.000Z
27.2064703507087,San Francisco,861.615425299735,59.3448109716948,0.0704192021636241,1595.80820046658,17.4996154183025,2015-02-15T12:00:00.000Z
27.2398456446275,San Francisco,898.057811153202,61.5451776304386,329.575358687232,1612.21457848778,17.0259277011789,2015-02-15T14:00:00.000Z
26.9915506302061,San Francisco,932.792110726919,56.5005931213895,1925.62482791416,1671.73605464133,19.6370143809258,2015-02-15T16:00:00.000Z
25.0412976519064,San Francisco,905.694468530827,44.5277520302687,2847.10260693425,1664.33466989855,22.4340211335126,2015-02-15T18:00:00.000Z
23.2738644086671,San Francisco,908.056954890437,29.0393870483594,4352.96863830313,1702.84847876425,27.4089162679926,2015-02-15T20:00:00.000Z
21.9474346085178,San Francisco,854.813065839401,24.5895280769429,2807.19451315381,1703.56751349673,28.4480858493927,2015-02-15T22:00:00.000Z
